7064	7501
6035	7019
1841	1963
9983	7199
6048	3730
9533	5030
2142	4727
7267	9156
9343	5958
2994	2444
9852	3108
7368	2688
1328	7313
7668	9401
560	4912
5900	9473
4233	2530
5795	8913
3336	5498
1261	1933
8920	429
9418	1383
2084	9512
6446	6391
8853	5221
1584	6350
6682	7046
6654	3294
2352	4832
8555	8751
7384	3930
2849	394
345	9218
2121	8213
1651	828
6566	7992
4236	7285
7994	9482
3011	2687
729	6685
3218	3004
3048	43
8730	8599
6898	6351
7427	3352
3571	7490
1123	5677
589	1496
3290	4280
6446	2398
6488	3324
1705	1674
9515	7585
5024	9836
5247	4681
4105	6969
8510	627
9872	6368
6139	8201
1390	2781
8919	6025
2965	8822
4611	8773
9215	8291
2962	2743
257	2143
1208	5168
5	3554
5628	7587
5137	3155
1675	2766
1702	4912
3082	6153
5218	7681
1920	9523
4181	6354
1995	4401
5971	6691
7940	2020
1186	5016
1020	4892
2748	265
3562	993
9220	1048
502	2590
774	4746
565	9523
1825	9028
6875	9819
4882	9356
5456	7919
5225	8692
7464	8486
2506	7228
9537	9476
5289	857
5107	8913
5035	2668
8566	7255
5861	5903
5633	217
9757	683
3768	432
4433	2783
1936	8805
2360	5509
2043	289
5747	9601
2557	5601
5968	7626
6496	1907
869	6552
9461	9651
8245	3150
2337	1324
3944	2488
6416	3886
8578	7680
8021	122
4632	838
3585	3890
8003	1327
5774	8570
3824	5241
4278	2828
422	1201
1088	1218
8787	1664
7841	1035
5078	1104
5485	2894
8745	636
182	8235
3820	5085
869	3877
6821	5475
6534	8878
148	6647
6755	8626
4458	870
6377	3348
7117	5498
9527	6937
3125	9904
6603	6450
2852	3683
4670	333
8737	2225
3151	7958
1245	1150
4865	1197
4768	3983
1569	9492
7399	4558
9476	1356
7819	3570
4599	1446
4326	8701
2285	5783
7830	5361
4144	2046
4349	1971
598	9512
2817	4970
3349	1456
4696	7471
5551	8476
7528	2012
570	7124
1984	7577
8155	8291
6809	4048
9244	9370
7868	6834
4002	8719
2962	7825
1026	9394
2680	4147
288	5483
6163	1429
2321	2929
4478	4399
4005	7563
7722	7116
4714	5807
4274	5416
1213	2161
4498	7321
4471	4104
7884	3165
3129	2928
1378	803
4874	6887
9953	9938
9523	5643
7280	8032
2617	5978
2507	5790
3809	826
5043	3650
5693	2183
6783	69
2216	5764
2998	7980
3694	333
6319	5125
9137	9697
4887	7718
1146	6598
8441	5109
5907	9467
7117	4647
8623	4497
8190	4536
4428	7574
117	7375
1696	9182
4799	9952
5551	4162
748	7390
640	638
1890	3076
9999	5364
5420	1983
3390	5414
5695	8163
3100	8217
8813	7434
6900	3180
6027	5964
6153	5710
62	3788
5938	282
7586	1671
3351	5537
8618	5561
1688	1705
9838	8713
1964	9156
1597	7369
4864	1391
7235	453
6863	9457
4325	5075
3107	1269
5201	7269
982	4585
9764	9945
2849	6793
9897	9133
5061	3778
4382	5303
5067	6898
5719	2414
4013	8169
3424	7051
5133	7200
5571	5404
2699	7454
1779	423
5498	6212
340	6434
3993	8471
9324	2635
3116	1403
2076	4693
6412	2263
1998	4265
6974	5156
6185	3689
1864	3567
1613	3904
4940	9823
9799	1717
1212	2040
7686	3774
5853	1768
5426	1147
8549	5131
5694	2741
4727	4222
8316	9686
6150	1080
7410	8617
1866	3842
8087	8642
5046	4293
8785	6155
5598	8706
5552	2322
9235	8872
5827	9943
6976	3594
3349	7167
2957	5132
5322	7219
5337	4730
728	2435
2552	2811
2946	6458
471	8656
5276	3471
9108	2672
7729	9235
6667	1309
6920	226
4674	7672
6674	630
3561	1138
360	7875
7488	998
7239	3461
290	8647
7603	8123
667	2153
8835	6491
1154	5629
9159	3296
4849	6766
1920	5161
5259	1821
6934	2898
2745	6294
8361	2934
2533	3431
2636	7019
1186	3710
2731	1700
7432	9581
7011	3049
2821	6040
7729	6005
407	8140
7492	8672
9481	3267
5767	250
8596	2755
5519	9972
6035	4840
2531	7761
5033	4426
7896	6925
5171	74
7320	6352
6885	5124
4514	6798
1302	5294
4400	7457
2073	3726
5067	3367
4819	3127
4035	8977
7841	6898
6131	6598
1914	1048
2132	3349
814	8723
9016	6885
9528	3874
1340	6841
4834	9232
6963	7197
7244	7912
263	180
2045	5992
7741	6516
5360	7231
5155	8251
540	2235
9124	8456
6874	3722
2410	7148
7572	6448
9529	3397
7072	8449
8303	8521
2333	4446
4118	1462
5764	3379
2424	2120
3536	5429
6813	3110
9390	9297
8114	6523
7844	5264
3527	1548
1599	5543
3344	2719
8691	2406
180	2069
2755	1757
9165	6368
7651	4992
8325	342
7022	7775
4649	6685
9465	5118
692	3123
8740	327
4302	7653
10000	5987
6321	488
7595	7231
5188	6430
1675	6650
5750	6579
8209	1490
5880	7221
9513	9748
7290	7966
2309	6808
6711	9980
9877	3221
5748	3101
5334	6220
8946	1103
1145	5607
1644	8063
9535	8900
6845	1089
7367	9044
7886	3564
1845	1283
3668	236
8633	776
8401	4617
5680	7339
6095	7892
2211	6789
4378	5177
3742	5859
5726	4932
2850	9072
5541	7429
7893	1263
2955	9000
5433	7115
7996	4367
524	3656
4854	3850
9695	8353
3884	1443
