81547259	7501
64798748	7019
80098131	1963
16641577	7199
54036886	3730
95904223	5030
68286257	4727
6434637	9156
64558639	5958
91353889	2444
5202981	3108
87757943	2688
31013155	7313
22068225	9401
25287995	4912
90147146	9473
30216211	2530
30769290	8913
83385029	5498
14612245	1933
10448988	429
31843168	1383
33067887	9512
52098264	6391
15155267	5221
41788956	6350
39890427	7046
2235633	3294
9300892	4832
39875116	8751
47819653	3930
80481772	394
85346917	9218
98453374	8213
3383934	828
56404485	7992
57141386	7285
77540914	9482
17792279	2687
89165330	6685
35829068	3004
82370833	43
84102479	8599
21260233	6351
9976536	3352
15062344	7490
86074010	5677
89643090	1496
39440402	4280
98348771	2398
73368967	3324
79853439	1674
83630249	7585
17193861	9836
22512159	4681
5608463	6969
4769803	627
55551145	6368
29952742	8201
44095720	2781
46826453	6025
75503361	8822
6303519	8773
51199342	8291
39668500	2743
17967008	2143
31816082	5168
71418905	3554
19272571	7587
63078980	3155
47018284	2766
19266273	4912
3751250	6153
61505909	7681
45813395	9523
51679101	6354
90936959	4401
46372301	6691
28480865	2020
46847386	5016
85288606	4892
46702755	265
89870122	993
32856726	1048
10993322	2590
87624428	4746
3410662	9523
19052681	9028
61398917	9819
33325027	9356
57106478	7919
86669980	8692
75632184	8486
53943974	7228
17094694	9476
19071709	857
16651452	8913
61980292	2668
18289545	7255
27307854	5903
45067903	217
83311810	683
38311817	432
9125780	2783
82566742	8805
13386378	5509
26646591	289
91489768	9601
40437237	5601
30948241	7626
37436091	1907
39713477	6552
79621783	9651
49258665	3150
46294149	1324
1933958	2488
32777154	3886
54925335	7680
2947741	122
75485049	838
82167684	3890
80559127	1327
19328609	8570
59574938	5241
27131568	2828
62998680	1201
13650232	1218
53293413	1664
687599	1035
14554965	1104
22221500	2894
69110327	636
12593698	8235
5433145	5085
63005080	3877
23028712	5475
90190975	8878
40350818	6647
44197850	8626
41965482	870
43399366	3348
72134041	5498
83023178	6937
11961681	9904
34310774	6450
39914383	3683
60668308	333
51770522	2225
29278939	7958
13012729	1150
24205448	1197
67802744	3983
